feature,classification,valid_or_invalid,reason,provenance,timestamp_derived,day_derived,episode_derived,target_derived,future_derived,within_day_variance,between_day_variance,within_episode_variance,between_episode_variance,max_abs_lr_coefficient
idle_std_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,88.16549847689477,144.68009510834324,30.1510719868608,131.62386481809688,0.4305608315697624
idle_std_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,2.107845698273145,2.192093586206672,0.8784883260942928,3.043700153173367,0.0075654876948964
idle_std_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,2.179290368485221,0.1123956986331564,0.9042029984885394,0.7514554962688753,0.0468082757658849
idle_std_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.906399568877981,0.0832801126667388,0.5132843285600436,0.0137880845685058,0.0268503294253674
idle_std_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.2983964754214898,0.0780415600154568,0.2870405773490468,0.2628163638574917,0.0346251657864595
idle_max_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.3894408108156988,1.3993351105960263,0.476166475209202,1.81991173973308,0.3334476039235778
idle_max_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.3050371863393271,0.2227803294507503,0.1157822454334361,0.1651992679326755,0.0939654107128435
idle_max_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.225166001448019,0.5784517866504217,0.1450559656665013,0.3196352067753772,0.1196901918879434
idle_max_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.8335077342163448,0.1567344608325324,0.5018172498998905,0.0258404562677874,0.0020132258823349
idle_max_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.258091301924454,0.3051778789784965,0.2127801858451661,0.3726978733051443,0.1222668017449817
idle_min_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.6184282539382643,0.3080389049555897,0.2486210852737717,0.2031059918692555,0.2032940374900544
idle_min_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.2924254814559161,0.3518337009236694,0.1202759993971117,0.2152377961503482,0.3831764841009042
idle_min_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.2129538356265274,0.58604952338587,0.1371360707243052,0.3335468840849614,0.0420421038092349
idle_min_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.7592056117651198,0.1525609044561108,0.6771002747028704,0.0283119125237611,0.0526631881685408
idle_min_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.3452033612588172,0.6121737500036647,0.2852068696455279,0.9543286220346012,0.0713751386059852
duration_sec_mean,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,2.633973364810244,0.6049308501743458,0.8857524946123705,8.055578530208582,0.0812540944923784
duration_sec_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,6.653298114897468,1.3910659300214987,2.6405850235555106,4.877572765873036,0.6506257372284654
duration_sec_sum,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.7140685116219031,1.4530275388618654,0.2679396486308477,0.7786904005702372,0.1366457470597298
duration_sec_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,1.5770407014693504,0.3857310258375284,0.3046545458633056,8.923713613369387,0.0765048031236407
duration_sec_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,14062.437914639484,2136.0415748600844,6871.197420458007,2892.7623028174007,0.1553999190069827
flow_count,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,26.78373145964205,2.571015250727881,5.063287196303887,17.449138961306463,0.134410177311185
unique_dst_ports_count,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,18.02999883421292,1.0734528093606712,9.175774764212544,0.8348103559208822,0.1409145965431293
unique_protocols_count,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.8071453148244317,1.2356154062779887,0.4890813396428337,4.289932270789845,0.0149729553862582
pkt_ttl_min,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0020227105733086,0.1946693665141725,0.0003221926681449,0.2579008715310693,0.2346212858929942
pkt_ttl_max,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.1666666666666666,0.0,0.1756302521008403,0.4855824120357164
pkt_ttl_std,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.038518851191322,0.3048183644369127,0.0061355745122292,0.6608027780304353,0.3585596002152864
pkt_ttl_mode,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0379820096543506,0.3037085649490643,0.0060500623240544,0.656273495602095,0.3546033268535789
pkt_frag_mf_count,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0,0.0,0.0,0.0,0.0
pkt_frag_df_count,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.2320982057679181,0.4709697689483684,0.0372481001424767,2.2335116362592866,0.7110797650803917
pkt_payload_size_p25,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.00626851526522,0.2174178054734513,0.0009984966140285,0.3319653361218074,0.0686686026145223
pkt_payload_size_p50,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0023738756033969,0.1971010302448597,0.0003781288952534,0.2655326141459023,0.2153979551885884
pkt_payload_size_p75,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0011411483789484,0.2063437715450834,0.0001817707613804,0.1817092680377092,0.6651368399412443
pkt_payload_size_p95,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,0.0082716376580585,0.2831316318472118,0.0013175691283496,0.1944257620051821,0.8874271552765526
pkt_tcp_retrans_count,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,372.1782951531167,211.79962681462945,59.28198716611024,1613.4538843761522,1.5542038836032197
pkt_port_scan_seq_score,A. Valid UCS behavioral/network feature,valid,Valid UCS numeric feature,Flow extraction logic (standard CICIDS2018),False,False,False,False,False,9.723394471513773,7.256759109465072,1.548815954957946,46.59673665084305,1.44544985686264
